run_dir,run_name,model,window,sfreq,shuffle_labels,global_threshold,cv_balanced_accuracy_at_global_threshold,model_name,train_val_path,X_train_val_shape,y_train_val_shape,subjects_train_val_shape,n_all_unique_subjects,n_unique_subjects,n_selected_subjects_config,selected_subjects_config,random_seed,checkpoint_dir,cnn_kernel_len,eegnet_kernel_len,mean_fold_auc,std_fold_auc,mean_fold_bal_acc,std_fold_bal_acc,mean_best_epoch,oof_auc,oof_accuracy,oof_balanced_accuracy,oof_f1,n_oof_samples,threshold_used,n_subjects_requested,ablation_seed,n_selected_subjects,selected_subjects,n_folds,category,model_display,model_order,selected_subjects_key
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/cnn/nsubj18/seed003,cnn_0800_250hz_nsubj18_seed003,cnn,0800,250,False,0.493,0.5387078369205616,cnn,/workspace/data/DERCo/inputs,"(28265, 32, 201)","(28265,)","(28265,)",18.0,18,18.0,"['DGR11', 'HMK96', 'JPY86', 'LRK01', 'LYY64', 'MNY88', 'MRB47', 'NXB64', 'OLW10', 'QFT39', 'QPI83', 'RRO98', 'SAB93', 'SIT48', 'TRA37', 'UJM92', 'WHR08', 'WJX11']",42,/workspace/data/DERCo/checkpoints/subject_ablation/cnn/nsubj18/seed003,31.0,,0.5588212958922987,0.005162743301142002,0.5369833821033607,0.008613670064427925,14.4,0.5535412781671566,0.5385459048292942,0.5387078369205616,0.5403671987877506,28265,0.493,18.0,3.0,18.0,"['DGR11', 'HMK96', 'JPY86', 'LRK01', 'LYY64', 'MNY88', 'MRB47', 'NXB64', 'OLW10', 'QFT39', 'QPI83', 'RRO98', 'SAB93', 'SIT48', 'TRA37', 'UJM92', 'WHR08', 'WJX11']",5.0,subject_ablation,CNN-v1,0,DGR11|HMK96|JPY86|LRK01|LYY64|MNY88|MRB47|NXB64|OLW10|QFT39|QPI83|RRO98|SAB93|SIT48|TRA37|UJM92|WHR08|WJX11
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/cnn/nsubj18/seed004,cnn_0800_250hz_nsubj18_seed004,cnn,0800,250,False,0.493,0.5387078369205616,cnn,/workspace/data/DERCo/inputs,"(28265, 32, 201)","(28265,)","(28265,)",18.0,18,18.0,"['DGR11', 'HMK96', 'JPY86', 'LRK01', 'LYY64', 'MNY88', 'MRB47', 'NXB64', 'OLW10', 'QFT39', 'QPI83', 'RRO98', 'SAB93', 'SIT48', 'TRA37', 'UJM92', 'WHR08', 'WJX11']",42,/workspace/data/DERCo/checkpoints/subject_ablation/cnn/nsubj18/seed004,31.0,,0.5588212958922987,0.005162743301142002,0.5369833821033607,0.008613670064427925,14.4,0.5535412781671566,0.5385459048292942,0.5387078369205616,0.5403671987877506,28265,0.493,18.0,4.0,18.0,"['DGR11', 'HMK96', 'JPY86', 'LRK01', 'LYY64', 'MNY88', 'MRB47', 'NXB64', 'OLW10', 'QFT39', 'QPI83', 'RRO98', 'SAB93', 'SIT48', 'TRA37', 'UJM92', 'WHR08', 'WJX11']",5.0,subject_ablation,CNN-v1,0,DGR11|HMK96|JPY86|LRK01|LYY64|MNY88|MRB47|NXB64|OLW10|QFT39|QPI83|RRO98|SAB93|SIT48|TRA37|UJM92|WHR08|WJX11
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/cnn/nsubj18/seed005,cnn_0800_250hz_nsubj18_seed005,cnn,0800,250,False,0.493,0.5387078369205616,cnn,/workspace/data/DERCo/inputs,"(28265, 32, 201)","(28265,)","(28265,)",18.0,18,18.0,"['DGR11', 'HMK96', 'JPY86', 'LRK01', 'LYY64', 'MNY88', 'MRB47', 'NXB64', 'OLW10', 'QFT39', 'QPI83', 'RRO98', 'SAB93', 'SIT48', 'TRA37', 'UJM92', 'WHR08', 'WJX11']",42,/workspace/data/DERCo/checkpoints/subject_ablation/cnn/nsubj18/seed005,31.0,,0.5588212958922987,0.005162743301142002,0.5369833821033607,0.008613670064427925,14.4,0.5535412781671566,0.5385459048292942,0.5387078369205616,0.5403671987877506,28265,0.493,18.0,5.0,18.0,"['DGR11', 'HMK96', 'JPY86', 'LRK01', 'LYY64', 'MNY88', 'MRB47', 'NXB64', 'OLW10', 'QFT39', 'QPI83', 'RRO98', 'SAB93', 'SIT48', 'TRA37', 'UJM92', 'WHR08', 'WJX11']",5.0,subject_ablation,CNN-v1,0,DGR11|HMK96|JPY86|LRK01|LYY64|MNY88|MRB47|NXB64|OLW10|QFT39|QPI83|RRO98|SAB93|SIT48|TRA37|UJM92|WHR08|WJX11
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj02/seed001,eegnet_0800_250hz_nsubj02_seed001,eegnet,0800,250,False,0.529,0.5512553885884892,eegnet,/workspace/data/DERCo/inputs,"(3254, 32, 201)","(3254,)","(3254,)",18.0,2,2.0,"['OLW10', 'QFT39']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj02/seed001,,125.0,0.5674659676296783,0.01688896567154256,0.5345909851001799,0.0021928582308857825,12.0,0.5547974729404173,0.551321450522434,0.5512553885884892,0.5448877805486284,3254,0.529,2.0,1.0,2.0,"['OLW10', 'QFT39']",2.0,subject_ablation,EEGNet,2,OLW10|QFT39
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj02/seed002,eegnet_0800_250hz_nsubj02_seed002,eegnet,0800,250,False,0.548,0.5663442167960833,eegnet,/workspace/data/DERCo/inputs,"(3102, 32, 201)","(3102,)","(3102,)",18.0,2,2.0,"['LYY64', 'TRA37']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj02/seed002,,125.0,0.576395169704119,0.004909530794427538,0.5569442948102903,0.015191293100244977,31.5,0.5766451492188231,0.5673758865248227,0.5663442167960833,0.5320781032078103,3102,0.548,2.0,2.0,2.0,"['LYY64', 'TRA37']",2.0,subject_ablation,EEGNet,2,LYY64|TRA37
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj02/seed003,eegnet_0800_250hz_nsubj02_seed003,eegnet,0800,250,False,0.47700000000000004,0.5516058137768665,eegnet,/workspace/data/DERCo/inputs,"(2903, 32, 201)","(2903,)","(2903,)",18.0,2,2.0,"['HMK96', 'SIT48']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj02/seed003,,125.0,0.5686848219643676,0.0028100245707048123,0.553361751736209,0.01063051033727369,7.0,0.5636591478696742,0.5525318635893903,0.5516058137768665,0.6009216589861751,2903,0.47700000000000004,2.0,3.0,2.0,"['HMK96', 'SIT48']",2.0,subject_ablation,EEGNet,2,HMK96|SIT48
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj02/seed004,eegnet_0800_250hz_nsubj02_seed004,eegnet,0800,250,False,0.515,0.5395677755999564,eegnet,/workspace/data/DERCo/inputs,"(3261, 32, 201)","(3261,)","(3261,)",18.0,2,2.0,"['SAB93', 'WHR08']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj02/seed004,,125.0,0.5414692909665327,0.002072060204951273,0.5366152656618987,0.004530172898340581,14.5,0.5418063962740444,0.5400183992640294,0.5395677755999564,0.5195387572069187,3261,0.515,2.0,4.0,2.0,"['SAB93', 'WHR08']",2.0,subject_ablation,EEGNet,2,SAB93|WHR08
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj02/seed005,eegnet_0800_250hz_nsubj02_seed005,eegnet,0800,250,False,0.459,0.5784067685143646,eegnet,/workspace/data/DERCo/inputs,"(3155, 32, 201)","(3155,)","(3155,)",18.0,2,2.0,"['RRO98', 'TRA37']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj02/seed005,,125.0,0.6106744363408996,0.009569050846463497,0.573687950311266,0.020207774451399884,31.0,0.6063817214415614,0.5771790808240888,0.5784067685143646,0.5991586538461539,3155,0.459,2.0,5.0,2.0,"['RRO98', 'TRA37']",2.0,subject_ablation,EEGNet,2,RRO98|TRA37
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj04/seed001,eegnet_0800_250hz_nsubj04_seed001,eegnet,0800,250,False,0.514,0.5721235286452677,eegnet,/workspace/data/DERCo/inputs,"(6670, 32, 201)","(6670,)","(6670,)",18.0,4,4.0,"['NXB64', 'OLW10', 'SAB93', 'WJX11']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj04/seed001,,125.0,0.6000857327166748,0.027229973630280603,0.5725140259186555,0.016581552242637923,14.0,0.5909558530406491,0.5727136431784108,0.5721235286452677,0.5499052432090966,6670,0.514,4.0,1.0,4.0,"['NXB64', 'OLW10', 'SAB93', 'WJX11']",4.0,subject_ablation,EEGNet,2,NXB64|OLW10|SAB93|WJX11
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj04/seed002,eegnet_0800_250hz_nsubj04_seed002,eegnet,0800,250,False,0.501,0.5790362343020218,eegnet,/workspace/data/DERCo/inputs,"(6669, 32, 201)","(6669,)","(6669,)",18.0,4,4.0,"['HMK96', 'LYY64', 'MNY88', 'SAB93']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj04/seed002,,125.0,0.6050716272528744,0.04579306868585616,0.5797405339860346,0.0324006216187306,6.25,0.6061051115845975,0.5790973159394212,0.5790362343020218,0.5733394132846937,6669,0.501,4.0,2.0,4.0,"['HMK96', 'LYY64', 'MNY88', 'SAB93']",4.0,subject_ablation,EEGNet,2,HMK96|LYY64|MNY88|SAB93
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj04/seed003,eegnet_0800_250hz_nsubj04_seed003,eegnet,0800,250,False,0.521,0.5653403048364873,eegnet,/workspace/data/DERCo/inputs,"(6531, 32, 201)","(6531,)","(6531,)",18.0,4,4.0,"['HMK96', 'LRK01', 'LYY64', 'SAB93']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj04/seed003,,125.0,0.5849146344936897,0.03466019595517064,0.5576556929848393,0.02379191765698748,12.25,0.580636850995796,0.5656101668963406,0.5653403048364873,0.5452796922583747,6531,0.521,4.0,3.0,4.0,"['HMK96', 'LRK01', 'LYY64', 'SAB93']",4.0,subject_ablation,EEGNet,2,HMK96|LRK01|LYY64|SAB93
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj04/seed004,eegnet_0800_250hz_nsubj04_seed004,eegnet,0800,250,False,0.482,0.5817668122962532,eegnet,/workspace/data/DERCo/inputs,"(6237, 32, 201)","(6237,)","(6237,)",18.0,4,4.0,"['QFT39', 'QPI83', 'TRA37', 'UJM92']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj04/seed004,,125.0,0.6118677442511282,0.02278932123329079,0.5796706119806716,0.020781128742197764,14.25,0.6020690751269672,0.5812089145422479,0.5817668122962532,0.587622355541522,6237,0.482,4.0,4.0,4.0,"['QFT39', 'QPI83', 'TRA37', 'UJM92']",4.0,subject_ablation,EEGNet,2,QFT39|QPI83|TRA37|UJM92
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj04/seed005,eegnet_0800_250hz_nsubj04_seed005,eegnet,0800,250,False,0.515,0.5691898246937072,eegnet,/workspace/data/DERCo/inputs,"(6256, 32, 201)","(6256,)","(6256,)",18.0,4,4.0,"['DGR11', 'QPI83', 'SAB93', 'TRA37']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj04/seed005,,125.0,0.5974085557968772,0.036691651738680754,0.5694021398381582,0.031205502364354258,7.75,0.595639274246654,0.5695332480818415,0.5691898246937072,0.5571452063805296,6256,0.515,4.0,5.0,4.0,"['DGR11', 'QPI83', 'SAB93', 'TRA37']",4.0,subject_ablation,EEGNet,2,DGR11|QPI83|SAB93|TRA37
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj06/seed001,eegnet_0800_250hz_nsubj06_seed001,eegnet,0800,250,False,0.496,0.5758452801770317,eegnet,/workspace/data/DERCo/inputs,"(9457, 32, 201)","(9457,)","(9457,)",18.0,6,6.0,"['DGR11', 'JPY86', 'MRB47', 'NXB64', 'RRO98', 'UJM92']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj06/seed001,,125.0,0.6119346039971025,0.018619581341560956,0.5758280265802467,0.01564434586199225,14.0,0.6018953052112983,0.5767156603574072,0.5758452801770317,0.554578836096584,9457,0.496,6.0,1.0,6.0,"['DGR11', 'JPY86', 'MRB47', 'NXB64', 'RRO98', 'UJM92']",5.0,subject_ablation,EEGNet,2,DGR11|JPY86|MRB47|NXB64|RRO98|UJM92
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj06/seed002,eegnet_0800_250hz_nsubj06_seed002,eegnet,0800,250,False,0.494,0.5789000193510876,eegnet,/workspace/data/DERCo/inputs,"(9545, 32, 201)","(9545,)","(9545,)",18.0,6,6.0,"['HMK96', 'LRK01', 'LYY64', 'NXB64', 'QPI83', 'TRA37']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj06/seed002,,125.0,0.6117562513808948,0.01881846378311551,0.5796998964450342,0.008947508818084537,16.4,0.6069625222223481,0.5779989523310634,0.5789000193510876,0.5931313131313132,9545,0.494,6.0,2.0,6.0,"['HMK96', 'LRK01', 'LYY64', 'NXB64', 'QPI83', 'TRA37']",5.0,subject_ablation,EEGNet,2,HMK96|LRK01|LYY64|NXB64|QPI83|TRA37
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj06/seed003,eegnet_0800_250hz_nsubj06_seed003,eegnet,0800,250,False,0.47600000000000003,0.5792222478052259,eegnet,/workspace/data/DERCo/inputs,"(9284, 32, 201)","(9284,)","(9284,)",18.0,6,6.0,"['HMK96', 'JPY86', 'LRK01', 'QPI83', 'TRA37', 'WHR08']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj06/seed003,,125.0,0.6050440027640376,0.023454621046279194,0.5731901801778216,0.017371753839846994,17.6,0.6027073290972831,0.5779836277466609,0.5792222478052259,0.6033610042518729,9284,0.47600000000000003,6.0,3.0,6.0,"['HMK96', 'JPY86', 'LRK01', 'QPI83', 'TRA37', 'WHR08']",5.0,subject_ablation,EEGNet,2,HMK96|JPY86|LRK01|QPI83|TRA37|WHR08
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj06/seed004,eegnet_0800_250hz_nsubj06_seed004,eegnet,0800,250,False,0.482,0.5826697636091589,eegnet,/workspace/data/DERCo/inputs,"(9111, 32, 201)","(9111,)","(9111,)",18.0,6,6.0,"['OLW10', 'QFT39', 'SIT48', 'TRA37', 'UJM92', 'WJX11']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj06/seed004,,125.0,0.6081630664196,0.03161509313782739,0.5789573730991094,0.02267256500355443,10.8,0.6041032881722659,0.5824827132038196,0.5826697636091589,0.592282958199357,9111,0.482,6.0,4.0,6.0,"['OLW10', 'QFT39', 'SIT48', 'TRA37', 'UJM92', 'WJX11']",5.0,subject_ablation,EEGNet,2,OLW10|QFT39|SIT48|TRA37|UJM92|WJX11
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj06/seed005,eegnet_0800_250hz_nsubj06_seed005,eegnet,0800,250,False,0.459,0.5573438994787159,eegnet,/workspace/data/DERCo/inputs,"(9918, 32, 201)","(9918,)","(9918,)",18.0,6,6.0,"['DGR11', 'NXB64', 'OLW10', 'QFT39', 'RRO98', 'SAB93']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj06/seed005,,125.0,0.5841280923400306,0.006484392585869251,0.5497700176192494,0.009672971174621162,15.4,0.5781368566110674,0.5558580358943336,0.5573438994787159,0.5904230590423059,9918,0.459,6.0,5.0,6.0,"['DGR11', 'NXB64', 'OLW10', 'QFT39', 'RRO98', 'SAB93']",5.0,subject_ablation,EEGNet,2,DGR11|NXB64|OLW10|QFT39|RRO98|SAB93
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj08/seed001,eegnet_0800_250hz_nsubj08_seed001,eegnet,0800,250,False,0.5,0.575789433610247,eegnet,/workspace/data/DERCo/inputs,"(12055, 32, 201)","(12055,)","(12055,)",18.0,8,8.0,"['DGR11', 'JPY86', 'MNY88', 'MRB47', 'QFT39', 'SIT48', 'WHR08', 'WJX11']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj08/seed001,,125.0,0.612149440438641,0.018639467475043688,0.5775756640581721,0.012468985331085567,10.0,0.6033530902319792,0.5760265450020738,0.575789433610247,0.5626016260162602,12055,0.5,8.0,1.0,8.0,"['DGR11', 'JPY86', 'MNY88', 'MRB47', 'QFT39', 'SIT48', 'WHR08', 'WJX11']",5.0,subject_ablation,EEGNet,2,DGR11|JPY86|MNY88|MRB47|QFT39|SIT48|WHR08|WJX11
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj08/seed002,eegnet_0800_250hz_nsubj08_seed002,eegnet,0800,250,False,0.503,0.5704679029088071,eegnet,/workspace/data/DERCo/inputs,"(12342, 32, 201)","(12342,)","(12342,)",18.0,8,8.0,"['HMK96', 'LRK01', 'LYY64', 'MRB47', 'NXB64', 'QFT39', 'SIT48', 'WJX11']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj08/seed002,,125.0,0.6008774211644984,0.03264963238040948,0.5665380227239117,0.027764085622782837,15.2,0.5933080156853517,0.5702479338842975,0.5704679029088071,0.579980994615141,12342,0.503,8.0,2.0,8.0,"['HMK96', 'LRK01', 'LYY64', 'MRB47', 'NXB64', 'QFT39', 'SIT48', 'WJX11']",5.0,subject_ablation,EEGNet,2,HMK96|LRK01|LYY64|MRB47|NXB64|QFT39|SIT48|WJX11
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj08/seed003,eegnet_0800_250hz_nsubj08_seed003,eegnet,0800,250,False,0.502,0.5699037808731708,eegnet,/workspace/data/DERCo/inputs,"(12621, 32, 201)","(12621,)","(12621,)",18.0,8,8.0,"['HMK96', 'JPY86', 'LRK01', 'OLW10', 'QPI83', 'SAB93', 'TRA37', 'WHR08']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj08/seed003,,125.0,0.6002659983799786,0.022779736817844596,0.5723239490079127,0.017055972053765925,18.8,0.5907184510498881,0.5699231439664052,0.5699037808731708,0.5656209987195903,12621,0.502,8.0,3.0,8.0,"['HMK96', 'JPY86', 'LRK01', 'OLW10', 'QPI83', 'SAB93', 'TRA37', 'WHR08']",5.0,subject_ablation,EEGNet,2,HMK96|JPY86|LRK01|OLW10|QPI83|SAB93|TRA37|WHR08
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj08/seed004,eegnet_0800_250hz_nsubj08_seed004,eegnet,0800,250,False,0.493,0.5816738582126357,eegnet,/workspace/data/DERCo/inputs,"(12601, 32, 201)","(12601,)","(12601,)",18.0,8,8.0,"['HMK96', 'NXB64', 'RRO98', 'SAB93', 'SIT48', 'TRA37', 'UJM92', 'WHR08']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj08/seed004,,125.0,0.6120117452939937,0.032345328962368386,0.580609154786486,0.023572506847436444,8.2,0.6094748662233371,0.5811443536227283,0.5816738582126357,0.5946859161419137,12601,0.493,8.0,4.0,8.0,"['HMK96', 'NXB64', 'RRO98', 'SAB93', 'SIT48', 'TRA37', 'UJM92', 'WHR08']",5.0,subject_ablation,EEGNet,2,HMK96|NXB64|RRO98|SAB93|SIT48|TRA37|UJM92|WHR08
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj08/seed005,eegnet_0800_250hz_nsubj08_seed005,eegnet,0800,250,False,0.505,0.5934070558351348,eegnet,/workspace/data/DERCo/inputs,"(12826, 32, 201)","(12826,)","(12826,)",18.0,8,8.0,"['DGR11', 'MNY88', 'NXB64', 'OLW10', 'QFT39', 'QPI83', 'RRO98', 'TRA37']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj08/seed005,,125.0,0.6204367489995647,0.02204468424527644,0.5900355698426502,0.02091902607806971,17.0,0.6211004628350241,0.5931701231872758,0.5934070558351348,0.5934870676223123,12826,0.505,8.0,5.0,8.0,"['DGR11', 'MNY88', 'NXB64', 'OLW10', 'QFT39', 'QPI83', 'RRO98', 'TRA37']",5.0,subject_ablation,EEGNet,2,DGR11|MNY88|NXB64|OLW10|QFT39|QPI83|RRO98|TRA37
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj10/seed001,eegnet_0800_250hz_nsubj10_seed001,eegnet,0800,250,False,0.483,0.5874370162683714,eegnet,/workspace/data/DERCo/inputs,"(16223, 32, 201)","(16223,)","(16223,)",18.0,10,10.0,"['DGR11', 'JPY86', 'LYY64', 'MNY88', 'OLW10', 'RRO98', 'SAB93', 'UJM92', 'WHR08', 'WJX11']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj10/seed001,,125.0,0.6216378289023515,0.015860297501855476,0.5864464711157554,0.01791233564572315,16.2,0.6168211217937317,0.586697898045984,0.5874370162683714,0.6037468234737899,16223,0.483,10.0,1.0,10.0,"['DGR11', 'JPY86', 'LYY64', 'MNY88', 'OLW10', 'RRO98', 'SAB93', 'UJM92', 'WHR08', 'WJX11']",5.0,subject_ablation,EEGNet,2,DGR11|JPY86|LYY64|MNY88|OLW10|RRO98|SAB93|UJM92|WHR08|WJX11
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj10/seed002,eegnet_0800_250hz_nsubj10_seed002,eegnet,0800,250,False,0.492,0.5812364685975595,eegnet,/workspace/data/DERCo/inputs,"(15825, 32, 201)","(15825,)","(15825,)",18.0,10,10.0,"['HMK96', 'JPY86', 'LRK01', 'MNY88', 'MRB47', 'NXB64', 'QPI83', 'RRO98', 'UJM92', 'WHR08']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj10/seed002,,125.0,0.614302140163187,0.024652558864719547,0.5796733895665156,0.01889666147623156,7.6,0.6097630616480709,0.5808530805687204,0.5812364685975595,0.5848926716315164,15825,0.492,10.0,2.0,10.0,"['HMK96', 'JPY86', 'LRK01', 'MNY88', 'MRB47', 'NXB64', 'QPI83', 'RRO98', 'UJM92', 'WHR08']",5.0,subject_ablation,EEGNet,2,HMK96|JPY86|LRK01|MNY88|MRB47|NXB64|QPI83|RRO98|UJM92|WHR08
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj10/seed003,eegnet_0800_250hz_nsubj10_seed003,eegnet,0800,250,False,0.467,0.5827589750815938,eegnet,/workspace/data/DERCo/inputs,"(15949, 32, 201)","(15949,)","(15949,)",18.0,10,10.0,"['DGR11', 'HMK96', 'JPY86', 'NXB64', 'QFT39', 'RRO98', 'SAB93', 'SIT48', 'WHR08', 'WJX11']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj10/seed003,,125.0,0.6138932117721051,0.02119627517164512,0.5774645070315237,0.021458210809996128,13.2,0.6112082266738779,0.581666562166907,0.5827589750815938,0.6209952283571916,15949,0.467,10.0,3.0,10.0,"['DGR11', 'HMK96', 'JPY86', 'NXB64', 'QFT39', 'RRO98', 'SAB93', 'SIT48', 'WHR08', 'WJX11']",5.0,subject_ablation,EEGNet,2,DGR11|HMK96|JPY86|NXB64|QFT39|RRO98|SAB93|SIT48|WHR08|WJX11
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj10/seed004,eegnet_0800_250hz_nsubj10_seed004,eegnet,0800,250,False,0.497,0.5773695115843649,eegnet,/workspace/data/DERCo/inputs,"(15677, 32, 201)","(15677,)","(15677,)",18.0,10,10.0,"['HMK96', 'MRB47', 'NXB64', 'QFT39', 'QPI83', 'RRO98', 'SAB93', 'SIT48', 'TRA37', 'WJX11']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj10/seed004,,125.0,0.6112865895988076,0.02513250801512647,0.5775847095941948,0.020562087785710642,12.0,0.6053929925662158,0.5771512406710467,0.5773695115843649,0.580787959274015,15677,0.497,10.0,4.0,10.0,"['HMK96', 'MRB47', 'NXB64', 'QFT39', 'QPI83', 'RRO98', 'SAB93', 'SIT48', 'TRA37', 'WJX11']",5.0,subject_ablation,EEGNet,2,HMK96|MRB47|NXB64|QFT39|QPI83|RRO98|SAB93|SIT48|TRA37|WJX11
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj10/seed005,eegnet_0800_250hz_nsubj10_seed005,eegnet,0800,250,False,0.489,0.571125780705792,eegnet,/workspace/data/DERCo/inputs,"(15820, 32, 201)","(15820,)","(15820,)",18.0,10,10.0,"['DGR11', 'LYY64', 'MRB47', 'NXB64', 'OLW10', 'QFT39', 'SAB93', 'TRA37', 'WHR08', 'WJX11']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj10/seed005,,125.0,0.6055700291404067,0.012812150540841566,0.5714078458310812,0.008665140592694933,16.6,0.6019513222291698,0.570480404551201,0.571125780705792,0.5819233372300499,15820,0.489,10.0,5.0,10.0,"['DGR11', 'LYY64', 'MRB47', 'NXB64', 'OLW10', 'QFT39', 'SAB93', 'TRA37', 'WHR08', 'WJX11']",5.0,subject_ablation,EEGNet,2,DGR11|LYY64|MRB47|NXB64|OLW10|QFT39|SAB93|TRA37|WHR08|WJX11
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj14/seed001,eegnet_0800_250hz_nsubj14_seed001,eegnet,0800,250,False,0.484,0.5755439086424856,eegnet,/workspace/data/DERCo/inputs,"(21796, 32, 201)","(21796,)","(21796,)",18.0,14,14.0,"['DGR11', 'HMK96', 'JPY86', 'LRK01', 'LYY64', 'MNY88', 'MRB47', 'NXB64', 'QFT39', 'RRO98', 'SAB93', 'SIT48', 'TRA37', 'WHR08']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj14/seed001,,125.0,0.6079903692054733,0.017399350335754474,0.5720045295058519,0.013174340197005446,15.6,0.6063855842158308,0.5746467241695724,0.5755439086424856,0.6030740249175836,21796,0.484,14.0,1.0,14.0,"['DGR11', 'HMK96', 'JPY86', 'LRK01', 'LYY64', 'MNY88', 'MRB47', 'NXB64', 'QFT39', 'RRO98', 'SAB93', 'SIT48', 'TRA37', 'WHR08']",5.0,subject_ablation,EEGNet,2,DGR11|HMK96|JPY86|LRK01|LYY64|MNY88|MRB47|NXB64|QFT39|RRO98|SAB93|SIT48|TRA37|WHR08
